Date,Open
2023-03-24,19919.650390625
2023-03-27,19851.7890625
2023-03-28,19688.310546875
2023-03-29,20348.640625
2023-03-30,20216.7890625
2023-03-31,20583.880859375
2023-04-03,20379.5
2023-04-04,20364.359375
2023-04-06,20146.220703125
2023-04-11,20566.58984375
2023-04-12,20481.529296875
2023-04-13,19977.9609375
2023-04-14,20422.720703125
2023-04-17,20374.509765625
2023-04-18,20643.41015625
2023-04-19,20633.0
2023-04-20,20354.830078125
2023-04-21,20330.150390625
2023-04-24,20049.869140625
2023-04-25,19903.529296875
2023-04-26,19520.970703125
2023-04-27,19736.349609375
2023-04-28,19936.01953125
2023-05-02,20122.900390625
2023-05-03,19686.150390625
2023-05-04,19695.73046875
2023-05-05,20061.0
2023-05-08,20128.1796875
2023-05-09,20252.130859375
2023-05-10,19860.5
2023-05-11,19842.98046875
2023-05-12,19850.83984375
2023-05-15,19525.060546875
2023-05-16,20183.279296875
2023-05-17,19956.130859375
2023-05-18,19702.73046875
2023-05-19,19535.490234375
2023-05-22,19479.060546875
2023-05-23,19713.4609375
2023-05-24,19279.390625
2023-05-25,18930.23046875
2023-05-29,18827.080078125
2023-05-30,18574.189453125
2023-05-31,18415.0
2023-06-01,18190.26953125
2023-06-02,18566.810546875
2023-06-05,19014.9609375
2023-06-06,19117.109375
2023-06-07,19327.150390625
2023-06-08,19227.83984375
2023-06-09,19333.4296875
2023-06-12,19440.990234375
2023-06-13,19355.650390625
2023-06-14,19547.580078125
2023-06-15,19626.80078125
2023-06-16,19915.439453125
2023-06-19,19983.400390625
2023-06-20,19863.859375
2023-06-21,19305.240234375
2023-06-23,19135.01953125
2023-06-26,18845.900390625
2023-06-27,18851.66015625
2023-06-28,19099.390625
2023-06-29,19180.279296875
2023-06-30,18881.4296875
2023-07-03,19002.55078125
2023-07-04,19289.060546875
2023-07-05,19355.060546875
2023-07-06,18840.41015625
2023-07-07,18435.4609375
2023-07-10,18747.5
2023-07-11,18671.419921875
2023-07-12,18797.009765625
2023-07-13,19181.310546875
2023-07-14,19534.8203125
2023-07-18,19324.33984375
2023-07-19,18826.58984375
2023-07-20,19003.279296875
2023-07-21,18918.69921875
2023-07-24,18867.609375
2023-07-25,19172.279296875
2023-07-26,19340.76953125
2023-07-27,19502.08984375
2023-07-28,19418.48046875
2023-07-31,20237.529296875
2023-08-01,20211.19921875
2023-08-02,19902.76953125
2023-08-03,19404.140625
2023-08-04,19671.130859375
2023-08-07,19474.66015625
2023-08-08,19308.55078125
2023-08-09,19059.580078125
2023-08-10,19125.0
2023-08-11,19319.91015625
2023-08-14,18697.330078125
2023-08-15,18599.19921875
2023-08-16,18356.650390625
2023-08-17,18023.109375
2023-08-18,18208.98046875
2023-08-21,17798.470703125
2023-08-22,17641.859375
2023-08-23,17762.759765625
2023-08-24,17992.73046875
2023-08-25,18037.599609375
2023-08-28,18519.080078125
2023-08-29,18261.689453125
2023-08-30,18659.9609375
2023-08-31,18580.470703125
2023-09-04,18592.529296875
2023-09-05,18717.419921875
2023-09-06,18405.08984375
2023-09-07,18437.48046875
2023-09-11,17941.650390625
2023-09-12,18015.560546875
2023-09-13,18131.099609375
2023-09-14,18101.9609375
2023-09-15,18154.009765625
2023-09-18,18069.0390625
2023-09-19,17942.0703125
2023-09-20,17939.25
2023-09-21,17795.80078125
2023-09-22,17578.259765625
2023-09-25,18046.890625
2023-09-26,17661.849609375
2023-09-27,17472.109375
2023-09-28,17587.080078125
2023-09-29,17484.94921875
2023-10-03,17546.390625
2023-10-04,17266.8203125
2023-10-05,17249.970703125
2023-10-06,17370.029296875
2023-10-09,17500.369140625
2023-10-10,17726.630859375
2023-10-11,17956.830078125
2023-10-12,18258.259765625
2023-10-13,17946.76953125
2023-10-16,17803.310546875
2023-10-17,17806.23046875
2023-10-18,17728.25
2023-10-19,17540.4609375
2023-10-20,17127.259765625
2023-10-24,17053.150390625
2023-10-25,17465.4296875
2023-10-26,17085.119140625
2023-10-27,17160.23046875
2023-10-30,17225.650390625
2023-10-31,17337.69921875
2023-11-01,17139.400390625
2023-11-02,17282.390625
2023-11-03,17405.91015625
2023-11-06,17913.5390625
2023-11-07,17850.58984375
2023-11-08,17650.509765625
2023-11-09,17553.259765625
2023-11-10,17350.869140625
